,id,file,name,journal,authors,affiliations,len-original,len-anond,gemma-0-score-1,gemma-0-score-2,gemma-0-score-3,gemma-0-originality-1,gemma-0-rigor-1,gemma-0-scope-1,gemma-0-impact-1,gemma-0-written_by_ai-1,gemma-0-originality-2,gemma-0-rigor-2,gemma-0-scope-2,gemma-0-impact-2,gemma-0-written_by_ai-2,gemma-0-originality-3,gemma-0-rigor-3,gemma-0-scope-3,gemma-0-impact-3,gemma-0-written_by_ai-3,gemma-1-score-1,gemma-1-score-2,gemma-1-score-3,gemma-1-originality-1,gemma-1-rigor-1,gemma-1-scope-1,gemma-1-impact-1,gemma-1-written_by_ai-1,gemma-1-originality-2,gemma-1-rigor-2,gemma-1-scope-2,gemma-1-impact-2,gemma-1-written_by_ai-2,gemma-1-originality-3,gemma-1-rigor-3,gemma-1-scope-3,gemma-1-impact-3,gemma-1-written_by_ai-3,gemma-10-score-1,gemma-10-score-2,gemma-10-score-3,gemma-10-originality-1,gemma-10-rigor-1,gemma-10-scope-1,gemma-10-impact-1,gemma-10-written_by_ai-1,gemma-10-originality-2,gemma-10-rigor-2,gemma-10-scope-2,gemma-10-impact-2,gemma-10-written_by_ai-2,gemma-10-originality-3,gemma-10-rigor-3,gemma-10-scope-3,gemma-10-impact-3,gemma-10-written_by_ai-3,gemma-50-score-1,gemma-50-score-2,gemma-50-score-3,gemma-50-originality-1,gemma-50-rigor-1,gemma-50-scope-1,gemma-50-impact-1,gemma-50-written_by_ai-1,gemma-50-originality-2,gemma-50-rigor-2,gemma-50-scope-2,gemma-50-impact-2,gemma-50-written_by_ai-2,gemma-50-originality-3,gemma-50-rigor-3,gemma-50-scope-3,gemma-50-impact-3,gemma-50-written_by_ai-3,gemma-100-score-1,gemma-100-score-2,gemma-100-score-3,gemma-100-originality-1,gemma-100-rigor-1,gemma-100-scope-1,gemma-100-impact-1,gemma-100-written_by_ai-1,gemma-100-originality-2,gemma-100-rigor-2,gemma-100-scope-2,gemma-100-impact-2,gemma-100-written_by_ai-2,gemma-100-originality-3,gemma-100-rigor-3,gemma-100-scope-3,gemma-100-impact-3,gemma-100-written_by_ai-3
990,100_0,100. Review of Quant Finance and Accounting/s11156-024-01368-z.pdf,Does the presence of a sustainability committee strengthen the impact of ESG disclosure on tax aggressiveness? Insights from North America,Review of Quant Finance and Accounting,Supun Chandrasena; Lane Matthews; Ali Meftah Gerged,"Supun Chandrasena1;  Queen’s Business School, Queen’s University Belfast, Riddel Hall, 185 Stranmillis Road, Belfast, UK; Supun Chandrasena1; Sheffield University Management School, The University of Sheffield, Conduit Road, Sheffield S10 1FL, UK; Ali Meftah Gerged2; Faculty of Economics, Misurata University, PO Box 2478, Misurata City, Libya",11053.0,10632.0,3,3,3,6,5,7,5,3,6,5,7,6,2,6,5,7,6,3,3,3,3,6,7,5,4,2,6,7,5,4,3,6,7,5,4,2,3,3,3,7,8,6,5,3,6,7,5,4,2,6,7,6,5,2,3,3,3,6,7,7,5,3,6,7,6,5,3,6,7,7,5,3,3,3,3,6,7,7,5,3,6,7,7,5,3,6,7,7,5,3
991,100_1,100. Review of Quant Finance and Accounting/s11156-024-01362-5.pdf,A zero cash dividend policy: the UK experience,Review of Quant Finance and Accounting,H. Kent Baker; Erhan Kilincarslan; Sercan Demiralay,"H. Kent Baker, Department of Finance and Real Estate, Kogod School of Business, American University, 4400 Massachusetts Avenue, NW, Washington, DC 20016, USA; Erhan Kilincarslan, Department of Accounting, Finance, Logistics and Economics, Huddersfield Business School, University of Huddersfield, Queensgate, Huddersfield HD1 3DH, UK; Sercan Demiralay, Department of Accounting and Finance, Nottingham Trent University, 50 Shakespeare Street, Nottingham NG1 4FQ, UK",19951.0,18572.0,2,2,2,4,3,5,3,7,4,3,5,3,2,4,3,5,3,2,3,3,3,6,7,6,5,2,6,7,6,5,2,5,6,6,4,2,3,3,3,6,7,6,5,2,6,7,6,5,2,6,7,7,5,2,3,3,3,7,8,6,5,2,6,7,6,5,2,7,8,6,5,2,4,3,4,6,7,7,5,2,6,7,7,5,2,6,7,7,5,2
992,100_2,100. Review of Quant Finance and Accounting/s11156-024-01358-1.pdf,The exponential HEAVY model: an improved approach to volatility modeling and forecasting,Review of Quant Finance and Accounting,Yongdeng Xu,"Yongdeng Xu; Cardiff Business School, Cardiff University, Cardiff CF10 3EU, Wales, UK",9096.0,8793.0,3,3,3,6,5,7,4,2,6,5,7,5,2,7,6,7,6,3,3,3,3,7,7,6,5,2,7,8,6,5,2,7,6,6,5,2,3,3,3,7,8,6,5,2,7,8,6,6,2,7,8,6,6,2,4,4,3,7,8,7,6,3,7,8,6,5,3,7,8,7,6,2,4,4,4,8,7,7,6,2,8,7,7,6,2,8,8,7,6,2
993,100_3,100. Review of Quant Finance and Accounting/s11156-024-01376-z.pdf,Fiscal and macroprudential policies in a monetary union,Review of Quant Finance and Accounting,José E. Boscá; Javier Ferri; Margarita Rubio,"University of Valencia, Valencia, Spain; Margarita Rubio, University of Nottingham, University Park, Sir Clive Granger Building, Nottingham, UK",12609.0,12207.0,3,3,3,6,7,8,7,3,6,7,8,7,3,6,7,8,7,2,3,3,3,6,5,7,6,2,6,5,7,6,2,6,5,7,6,3,3,3,3,7,8,7,6,2,7,8,7,6,3,7,7,6,6,3,3,3,3,6,7,7,6,3,6,7,7,5,3,6,7,7,5,3,3,4,3,6,7,7,6,2,6,7,7,6,2,6,8,7,5,3
994,100_4,100. Review of Quant Finance and Accounting/s11156-024-01381-2.pdf,Capital and liquidity creation: does the capital adequacy matter?,Review of Quant Finance and Accounting,Meng‑Wen Wu; Chung‑Hua Shen; Kuo‑Jui Huang; Yi‑Chun Lin,"Meng‑Wen Wu, Department of Business Administration, National Taipei University, Taipei, Taiwan; Chung‑Hua Shen, Department of Finance, National Taiwan University, Taipei, Taiwan; Kuo‑Jui Huang, Department of Applied Economics and Management, National Ilan University, Yilan, Taiwan; Yi‑Chun Lin, Department of Accounting, National Changhua University of Education, Changhua, Taiwan",22154.0,20877.0,3,3,3,6,7,7,6,3,6,7,7,6,2,6,7,7,6,3,3,3,3,7,6,6,5,2,7,7,6,5,2,7,6,6,5,2,3,3,3,7,7,6,5,3,7,8,6,5,2,7,7,6,5,3,3,3,3,6,7,7,5,3,6,7,7,5,3,6,7,7,5,3,3,4,4,6,7,7,6,3,7,8,6,5,3,6,7,6,5,3
995,100_5,100. Review of Quant Finance and Accounting/s11156-024-01347-4.pdf,CEO power and firm risk at the onset of the 2007 financial crisis and the COVID‑19 health crisis: international evidence,Review of Quant Finance and Accounting,Hamad Aldawsari; Taufiq Choudhry; Di Luo,"Hamad Aldawsari, School of Business, University of Southampton, Southampton SO17 1DB, UK; Hamad Aldawsari, College of Administrative and Financial Sciences, Saudi Electronic University, 13316 Riyadh, Saudi Arabia; Taufiq Choudhry, School of Business, University of Southampton, Southampton SO17 1DB, UK; Di Luo, School of Business, University of Dundee, Dundee DD1 4HN, UK",20256.0,19907.0,3,3,3,6,7,7,6,2,6,7,7,6,3,6,7,7,6,2,3,3,3,6,7,7,6,3,6,7,7,6,2,6,7,7,6,2,3,3,3,7,8,7,6,3,6,7,7,6,3,7,8,7,6,3,3,3,4,7,8,6,5,3,6,8,7,6,3,6,8,7,6,3,3,4,4,6,7,7,6,3,6,8,7,6,3,6,7,7,5,8
996,100_6,100. Review of Quant Finance and Accounting/s11156-025-01391-8.pdf,CEO personality traits and compensation: evidence from investment efficiency,Review of Quant Finance and Accounting,Yao Du; Iftekhar Hasan; Chih-Yung Lin; Chien-Lin Lu,"Yao Du, School of Accounting, Hangzhou Dianzi University, Hangzhou, Zhejiang, People’s Republic of China; Iftekhar Hasan, Fordham University, Bank of Finland and University of Sydney, 45 Columbus Avenue, 5Th Floor, New York, NY 10023, USA; Chih-Yung Lin, Department of Information Management and Finance, National Yang Ming Chiao Tung University, Hsinchu City, Taiwan; Chien-Lin Lu, Department of Business Administration, National Taipei University, New Taipei City, Taiwan",18490.0,18245.0,3,3,3,6,7,7,6,2,6,7,7,6,2,6,7,7,6,3,3,3,3,6,7,7,5,2,6,6,7,5,3,6,7,7,5,3,3,3,3,6,7,6,5,3,6,7,6,5,2,6,7,6,5,2,4,3,5,7,8,6,5,3,7,6,7,5,3,6,7,7,5,4,3,3,3,6,7,6,5,8,6,6,6,4,7,6,7,6,5,6
997,100_7,100. Review of Quant Finance and Accounting/s11156-024-01352-7.pdf,Socially responsible investment funds and firm performance improvement,Review of Quant Finance and Accounting,Onur Kemal Tosun; S. Katie Moon,"Onur Kemal Tosun, Cardiff Business School, Cardiff University, Cardiff, UK; S. Katie Moon, The University of Colorado, Boulder, USA",17165.0,16863.0,3,3,3,6,7,7,6,3,6,7,7,6,2,6,7,7,6,3,3,3,3,6,7,6,5,2,6,7,6,5,2,6,7,6,5,2,3,3,3,6,7,6,5,2,6,7,6,5,3,6,7,6,5,2,3,3,3,6,7,7,6,2,6,7,7,6,3,6,7,7,6,3,4,4,4,7,8,7,6,3,7,8,7,6,3,7,8,6,5,3
998,100_8,100. Review of Quant Finance and Accounting/s11156-024-01348-3.pdf,Did Biden-Harris’s reforms on the Paycheck Protection Program reduce racial disparities in lending?,Review of Quant Finance and Accounting,Stefano Filomeni; Francesca Querci,"Stefano Filomeni: University of Essex, Essex Business School, Finance Group, Colchester, UK; Francesca Querci: Department of Economics and Business Studies, University of Genoa, Genoa, Italy",11914.0,11106.0,3,3,3,6,4,7,5,7,6,4,7,5,2,6,5,7,6,3,3,3,3,6,4,6,5,2,6,4,7,6,2,6,3,5,4,7,3,3,3,7,8,6,7,2,7,8,6,7,2,7,7,6,6,3,3,3,3,7,8,7,6,3,7,8,6,7,3,7,8,6,7,3,3,4,3,7,8,7,6,3,7,8,6,7,2,7,8,7,6,3
999,100_9,100. Review of Quant Finance and Accounting/s11156-024-01340-x.pdf,The proposal and application of a 2‑Dimensional Fuzzy Monte Carlo Frontier analysis for estimating Islamic bank efficiency,Review of Quant Finance and Accounting,Yong Tan; Md Abul Kalam Azad; Antônio Mamede Araújo de Medeiros; Peter Fernandes Wanke,"Yong Tan: School of Management, University of Bradford, Bradford, West Yorkshire BD7 1DP, UK; Md Abul Kalam Azad: Department of Business and Technology Management, Islamic University of Technology, Gazipur, Bangladesh; Antônio Mamede Araújo de Medeiros: EBAPE, Fundação Getúlio Vargas, Rio de Janeiro, Brazil; Peter Fernandes Wanke: COPPEAD Graduate Business School, Federal University of Rio de Janeiro, Rua Paschoal Lemme 355, Rio de Janeiro 21949‑900, Brazil",10501.0,9982.0,3,3,3,7,6,6,5,3,7,6,6,5,3,7,6,6,5,3,3,3,3,7,6,6,5,2,7,6,6,5,2,7,6,6,5,3,3,3,3,7,6,6,5,2,7,6,6,5,3,7,6,6,5,2,3,3,3,8,7,7,6,3,7,6,7,5,3,7,8,6,5,3,3,3,3,7,7,6,6,4,7,7,6,6,4,7,6,7,6,3
1000,P1_0,P1. Journal of Risk and Financial Management/jrfm-18-00041.pdf,Cybersecurity in Digital Accounting Systems: Challenges and Solutions in the Arab Gulf Region,Journal of Risk and Financial Management,Amer Morshed; Laith T. Khrais,"Amer Morshed, Financial and Accounting Science Department, Faculty of Business, Middle East University, Amman 11831, Jordan; Laith T. Khrais, Department of Business, Faculty of Business, Middle East University, Amman 11831, Jordan",12207.0,11008.0,1,1,1,4,2,5,3,7,3,2,5,4,7,3,2,5,4,7,1,1,1,4,3,5,4,7,4,3,5,4,6,4,3,6,5,7,2,2,2,6,7,7,6,3,6,7,7,6,3,6,7,7,6,3,3,3,3,6,7,7,6,4,6,7,7,6,4,5,7,6,5,6,3,3,3,6,7,7,6,8,5,6,6,5,7,6,7,7,6,8
1001,P1_1,P1. Journal of Risk and Financial Management/jrfm-18-00040.pdf,The Impact of Board of Directors’ Characteristics on the Financial Performance of the Banking Sector in Gulf Cooperation Council (GCC) Countries: The Moderating Role of Bank Size,Journal of Risk and Financial Management,Zouhour Abiad; Rebecca Abraham; Hani El-Chaarani; Ruaa Omar Binsaddig,"Zouhour Abiad; Center for Research, Studies and Documentation (CRED), ESA Business School, Beirut 289, Lebanon; elabiad@esa.edu.lb; Rebecca Abraham; Huizenga College of Business, Nova Southeastern University, Fort Lauderdale, FL 33314, USA; Hani El-Chaarani; School of Business Administration, Beirut Arab University Tripoli Campus, Beirut 11072809, Lebanon; h.shaarani@bau.edu.lb; Ruaa Omar Binsaddig; Department of Finance, College of Business Administration, University of Business and Technology, Jeddah 23435, Saudi Arabia; r.binsaddig@ubt.edu.sa",11389.0,10921.0,2,2,2,4,2,6,3,7,4,2,5,3,7,4,2,6,3,8,2,2,2,4,3,6,4,7,4,3,6,4,7,4,2,6,3,7,3,3,3,5,6,6,4,7,4,6,6,5,7,4,6,6,5,3,2,2,2,3,5,6,3,7,3,5,6,4,7,4,5,6,3,7,3,3,3,6,7,7,5,8,6,7,7,5,8,6,7,7,6,8
1002,P1_2,P1. Journal of Risk and Financial Management/jrfm-18-00042.pdf,Private Information Production and the Efficiency of Intra-Industry Information Transfers,Journal of Risk and Financial Management,Jingjing Xia,"Jingjing Xia; College of Business and Public Management, Wenzhou-Kean University, Wenzhou 325015, China; jxia@kean.edu",12130.0,11806.0,3,3,3,6,7,7,5,2,6,5,7,4,2,6,7,7,5,2,3,3,3,7,6,6,5,2,7,6,6,5,2,7,6,6,5,2,3,3,3,7,6,6,5,3,7,6,6,5,2,7,6,6,5,2,3,3,3,6,7,7,5,3,6,7,7,6,3,6,7,7,5,2,3,3,3,6,7,7,6,8,7,6,7,6,3,6,7,7,6,4
1003,P1_3,P1. Journal of Risk and Financial Management/jrfm-18-00036.pdf,Assessing Basel Capital Regulations: Exploring the Risk and Efficiency Relationship in Emerging Economies,Journal of Risk and Financial Management,Adnan Bashir; Asma Salman; Rania Itani; Alessio Faccia,"Adnan Bashir; Department of Management Sciences, University of Gujrat, Punjab 50700, Pakistan; Asma Salman; College of Business Administration, American University in the Emirates, Dubai P.O. Box 503000, United Arab Emirates; Rania Itani; College of Business, Murdoch University Dubai, Dubai P.O. Box 500700, United Arab Emirates; Alessio Faccia; School of Business and Law, University of Birmingham Dubai, Dubai P.O. Box 341799, United Arab Emirates",9948.0,9514.0,3,3,3,5,3,6,4,2,4,3,5,4,2,5,3,6,4,2,2,3,3,6,7,5,4,2,6,7,6,5,2,6,7,6,5,2,3,2,3,6,7,6,5,2,6,7,5,4,2,6,7,6,5,3,2,2,2,4,7,6,5,3,4,7,6,4,6,4,7,6,4,3,3,3,3,4,6,6,5,7,4,7,6,5,7,4,6,6,5,7
1004,P1_4,P1. Journal of Risk and Financial Management/jrfm-18-00037.pdf,The Donkey and the Thorn Tree: Reappraising Globalisation and Africa,Journal of Risk and Financial Management,Greg Mills; Richard Morrow,"Greg Mills, The Brenthurst Foundation, Johannesburg 2107, South Africa; Richard Morrow, The Brenthurst Foundation, Johannesburg 2107, South Africa",13220.0,12722.0,1,1,1,3,2,6,3,7,3,2,6,3,7,3,2,6,3,7,2,2,2,6,4,7,5,3,6,4,7,5,2,6,5,7,6,3,3,3,3,6,7,7,6,2,6,7,7,6,2,6,7,7,6,2,3,3,3,7,6,8,6,3,7,6,8,6,3,7,6,8,6,2,3,3,3,6,5,7,6,3,6,7,7,6,3,6,5,7,6,3
1005,P1_5,P1. Journal of Risk and Financial Management/jrfm-18-00035.pdf,Firm Performance and the Determinants in the Textile and Textile Product Industry of Indonesia Pre- and Post-COVID-19 Pandemic,Journal of Risk and Financial Management,Maman Setiawan; Berliana Anggun Septiani,"Maman Setiawan, Faculty of Economics and Business, Universitas Padjadjaran, Jl. Dipati Ukur No. 35, Bandung 40132, Indonesia; Berliana Anggun Septiani, Faculty of Economics and Business, Universitas Padjadjaran, Jl. Dipati Ukur No. 35, Bandung 40132, Indonesia",8228.0,7820.0,1,1,1,3,2,4,2,7,3,2,4,2,7,3,2,4,2,7,3,2,2,4,5,5,3,7,4,6,5,3,7,4,6,5,3,7,3,3,3,5,6,4,3,2,5,6,4,3,2,5,6,6,4,2,3,3,3,4,6,5,3,7,4,6,5,3,7,5,6,6,4,7,3,3,3,6,7,6,5,7,4,6,6,4,7,6,7,6,5,7
1006,P1_6,P1. Journal of Risk and Financial Management/jrfm-18-00033.pdf,The Stability of Trend Management Strategies in Chaotic Market Conditions,Journal of Risk and Financial Management,Alexander Musaev; Dmitry Grigoriev,"Alexander Musaev, St. Petersburg Institute for Informatics and Automation of the Russian Academy of Sciences, 199178 St. Petersburg, Russia; Dmitry Grigoriev, Center of Econometrics and Business Analytics (CEBA), St. Petersburg State University, 199034 St. Petersburg, Russia",8295.0,7769.0,2,2,3,6,7,7,5,8,6,7,7,5,8,6,7,7,5,3,3,2,2,6,7,5,4,3,6,7,5,4,3,6,7,5,4,3,3,3,3,6,7,5,4,3,6,7,5,4,3,6,7,5,4,2,3,3,3,4,6,5,3,7,4,6,5,3,7,4,7,6,3,6,3,3,3,6,7,7,5,3,6,7,6,4,3,6,7,7,5,3
1007,P1_7,P1. Journal of Risk and Financial Management/jrfm-18-00032.pdf,Examining Market Quality on the Egyptian Exchange (EGX): An Intraday Liquidity Analysis,Journal of Risk and Financial Management,Ahmed Rushdy; Nagwa Samak,"Ahmed Rushdy; Faculty of Economics and Political Sciences, Cairo University, Giza 12613, Egypt; Nagwa Samak; Faculty of Economics and Political Sciences, Cairo University, Giza 12613, Egypt; Nagwa Samak; Faculty of Administrative Science, Galala University, Suez 43511, Egypt",12984.0,12563.0,2,2,2,3,2,4,2,7,4,3,5,3,7,4,3,5,2,7,3,3,3,5,7,6,4,2,6,7,5,4,2,4,6,5,3,2,3,3,3,6,7,5,4,3,6,7,6,5,3,6,7,6,5,3,3,3,3,6,7,6,4,2,7,8,6,5,3,6,7,6,5,2,3,3,3,6,7,6,5,7,6,7,6,5,8,6,7,7,5,8
1008,P1_8,P1. Journal of Risk and Financial Management/jrfm-18-00039.pdf,Beyond the Buzz: A Measured Look at Bitcoin’s Viability as Money,Journal of Risk and Financial Management,Essa Hamad Al-Mansouri; Ahmet Faruk Aysan; Ruslan Nagayev,"Essa Hamad Al-Mansouri, College of Islamic Studies, Hamad Bin Khalifa University, Qatar Foundation, Doha P.O. Box 34110, Qatar; Ahmet Faruk Aysan, College of Islamic Studies, Hamad Bin Khalifa University, Qatar Foundation, Doha P.O. Box 34110, Qatar; Ruslan Nagayev, College of Islamic Studies, Hamad Bin Khalifa University, Qatar Foundation, Doha P.O. Box 34110, Qatar",10340.0,9792.0,3,3,3,4,3,6,4,7,4,3,6,4,7,6,5,7,6,3,3,3,3,6,8,7,5,3,6,8,6,5,3,6,8,7,5,3,3,3,3,6,8,7,6,3,6,8,7,6,3,6,8,7,6,3,3,3,3,7,8,7,6,2,7,8,7,6,3,7,8,7,6,3,3,3,3,7,8,7,6,2,7,8,7,6,3,7,8,6,5,2
1009,P1_9,P1. Journal of Risk and Financial Management/jrfm-18-00038.pdf,Risk Management in DeFi: Analyses of the Innovative Tools and Platforms for Tracking DeFi Transactions,Journal of Risk and Financial Management,Bogdan Adamyk; Vladlena Benson; Oksana Adamyk; Oksana Liashenko,"Aston Business School, Aston University, Birmingham B4 7ET, UK; Loughborough Business School, Loughborough University, Loughborough LE11 3TU, UK",16738.0,16128.0,2,2,3,6,5,7,6,3,6,5,7,6,3,6,4,7,5,7,2,2,2,6,5,7,6,3,6,5,7,6,2,6,5,7,6,2,2,3,3,6,7,7,6,3,6,7,7,6,3,6,7,7,6,3,3,3,3,7,8,7,6,3,7,8,7,6,3,7,8,6,5,6,3,3,3,6,7,7,6,8,6,7,7,6,8,6,7,7,6,8
1010,P2_0,P2. Economies/economies-13-00062.pdf,Helpless Rich Data: The Effect of Financial Openness with Dimensionality Reduction,Economies,H. E. Cha; Doo Kyun Wang; Sherryl Berg-Ridenour,"H. E. Cha, Fred Hale School of Business, East Texas Baptist University, One Tiger Drive, Marshall, TX 75670, USA; Doo Kyun Wang, Department of Social Science, Korean Minjok Leadership Academy, 800 Bonghwa-ro, Anheung-myeon, Hoengseong-gun 25268, Gangwon-do, Republic of Korea; Sherryl Berg-Ridenour, Fred Hale School of Business, East Texas Baptist University, One Tiger Drive, Marshall, TX 75670, USA",13065.0,12707.0,3,3,3,6,5,7,4,2,6,5,7,4,2,6,5,7,4,2,2,3,3,5,6,4,3,2,6,5,5,4,2,6,5,5,4,2,3,3,3,6,7,7,5,2,6,7,7,5,2,6,7,7,5,3,3,3,3,6,7,7,5,3,6,7,7,5,3,6,7,7,5,3,3,3,3,6,7,6,5,8,6,7,7,5,8,5,7,6,4,8
1011,P2_1,P2. Economies/economies-13-00060.pdf,Public Expenditure and Economic Growth: Further Evidence for the European Union,Economies,Simón Sosvilla-Rivero; María del Carmen Ramos-Herrera; Juan J. Rubio-Guerrero,"Complutense Institute for Economic Analysis, Universidad Complutense de Madrid, 28223 Madrid, Madrid, Spain; Department of Economics, Universidad de Alcalá, 28801 Alcalá de Henares, Madrid, Spain; Department of Applied Economics, Universidad Castilla-La Mancha, 02071 Ciudad Real, Castilla-La Mancha, Spain",14767.0,14278.0,1,1,1,3,1,4,2,8,3,1,6,2,8,3,2,6,4,8,3,3,3,4,6,6,5,2,4,6,6,5,2,4,6,6,5,3,3,3,3,4,7,6,5,3,4,7,6,5,2,4,7,6,5,2,3,3,3,4,7,6,5,2,4,7,6,5,8,6,7,7,5,3,3,3,3,4,6,7,5,7,4,7,7,6,8,4,7,6,5,8
1012,P2_2,P2. Economies/economies-13-00061.pdf,Place-Based Approach to Rural Development: Ethiopia in Context,Economies,Melkamu Tadesse Wazza; Seife Ayele; Berhanu Kuma Shano,"Melkamu Tadesse Wazza 1,2, Department of Rural Development, Wolaita Sodo University, Ethiopia; Department of Project Management, PBTAfrica College, Addis Ababa, Ethiopia; Seife Ayele 3, Institute of Development Studies, University of Sussex, UK; Berhanu Kuma Shano 4, Department of Agricultural Economics, Wolaita Sodo University, Ethiopia",14807.0,14258.0,2,2,1,3,1,4,2,7,3,2,4,2,7,3,2,4,2,6,3,3,3,6,7,7,5,2,6,7,6,5,2,6,7,6,5,2,3,3,3,7,8,6,5,3,7,8,7,6,2,7,8,7,6,3,3,3,3,7,8,6,5,3,7,8,7,6,3,7,8,7,6,3,3,3,4,7,8,6,5,6,7,6,7,6,8,7,8,6,5,6
1013,P2_3,P2. Economies/economies-13-00059.pdf,"Unboxing Okun’s Relation Between Economic Growth and Unemployment Rate: Evidence from the United States, 1948–2024",Economies,Óscar Peláez-Herreros,"Óscar Peláez-Herreros; Department of Economics, El Colegio de la Frontera Norte, Tijuana 22560, Baja California, Mexico",10706.0,10466.0,3,3,3,6,7,7,6,2,6,5,7,6,2,6,4,7,5,2,3,3,3,6,7,6,5,2,6,7,5,4,2,6,7,6,5,2,3,3,3,7,8,6,5,2,7,8,6,5,2,7,8,6,5,2,3,3,3,7,8,6,5,2,7,8,6,5,2,7,8,6,5,2,3,3,4,7,8,6,5,2,7,8,6,5,2,7,8,6,5,3
1014,P2_4,P2. Economies/economies-13-00065.pdf,Assessment of Socio-Economic Impacts of Hyperloop Technology on European Trade Routes,Economies,Aleksejs Vesjolijs; Yulia Stukalina; Olga Zervina,"Aleksejs Vesjolijs: Transport and Telecommunication Institute, Accenture, 1 Grand Canal Square, D02 P820 Dublin, Ireland; Yulia Stukalina: Transport and Telecommunication Institute, Accenture, 1 Grand Canal Square, D02 P820 Dublin, Ireland; Olga Zervina: Transport and Telecommunication Institute, 2 Lauvas street, LV-1019 Riga, Latvia",10060.0,9783.0,2,1,2,6,4,7,5,7,6,4,7,5,2,6,4,7,5,2,2,2,1,6,4,7,5,7,6,4,7,5,7,6,3,7,5,7,2,3,3,6,7,7,6,2,6,7,7,6,3,6,7,7,6,3,3,3,3,6,7,7,6,5,6,7,7,6,4,6,7,7,5,3,3,3,3,6,7,7,6,8,6,7,7,6,8,6,7,7,6,8
1015,P2_5,P2. Economies/economies-13-00063-v2.pdf,"Technical Progress and Sustainable Growth in the Manufacturing Sector of North American Countries, 1984–2022: A Stochastic Frontier Analysis",Economies,César Lenin Navarro-Chávez,"César Lenin Navarro-Chávez; Institute of Economic and Business Research, Universidad Michoacana de San Nicolás de Hidalgo, Morelia 58000, Mexico; cesar.navarro@umich.mx",11427.0,11170.0,3,2,3,6,7,7,5,3,6,5,7,4,7,5,6,7,4,8,3,3,3,6,7,7,5,3,6,7,7,5,2,6,7,7,5,3,3,3,3,4,6,6,5,3,4,6,6,4,7,4,6,6,5,3,3,3,3,5,7,6,4,3,6,7,7,5,3,6,7,7,5,3,3,3,3,6,7,7,5,3,6,7,6,5,7,6,7,6,5,3
1016,P2_6,P2. Economies/economies-13-00064.pdf,How the Tourism Industry Can Help Resolve Mongolia’s Environmental Problems,Economies,Lian Jing; Peter J. Stauvermann; Ronald Ravinesh Kumar,"Lian Jing, Department of Global Business & Economics, Changwon National University, Changwon-si 51140, Gyeongsangnam-do, Republic of Korea; Peter J. Stauvermann, Department of Global Business & Economics, Changwon National University, Changwon-si 51140, Gyeongsangnam-do, Republic of Korea; Ronald Ravinesh Kumar, Department of Economics and Finance, The Business School, RMIT University, Saigon South Campus, 702 Nguyen Van Linh, District 7, Ho Cho Minh City 700000, Vietnam",12406.0,12039.0,1,1,1,2,1,3,2,8,3,1,4,2,8,2,1,3,1,8,3,3,3,4,3,5,3,7,4,3,5,3,7,4,3,5,4,7,3,3,3,6,7,6,5,2,6,7,6,5,2,6,7,6,5,2,3,3,3,4,6,5,4,7,4,6,6,5,7,4,6,6,5,7,3,3,3,5,6,6,4,7,6,5,6,5,7,6,5,6,4,7
1017,P2_7,P2. Economies/economies-13-00056.pdf,Financial and Economic Determinants of Banks Financial Distress in MENA Region,Economies,Abdelmoneim Bahyeldin Mohamed Metwally; Mai M. Yasser; Eman Adel Ahmed; Mohamed Ali Shabeeb Ali,"Abdelmoneim Bahyeldin Mohamed Metwally, Department of Accounting, College of Business Administration, King Faisal University, Al-Ahsa 31982, Saudi Arabia; Mohamed Ali Shabeeb Ali, Department of Accounting, College of Business Administration, King Faisal University, Al-Ahsa 31982, Saudi Arabia; Mai M. Yasser, Economics Department, Faculty of Management Sciences, October University for Modern Sciences and Arts, 6th of October City 12451, Egypt; Eman Adel Ahmed, Accounting Department, Faculty of Management Sciences, October University for Modern Sciences and Arts, 6th of October City 12451, Egypt",13054.0,12302.0,2,2,2,3,2,6,4,8,3,2,6,4,8,3,2,6,4,8,3,3,3,4,5,6,5,7,4,5,6,5,7,4,5,6,5,7,3,3,3,6,7,6,5,3,6,7,6,5,3,6,7,6,5,3,3,3,3,4,6,6,5,7,4,6,6,4,7,4,6,6,5,7,3,3,3,4,6,6,5,7,4,6,6,5,7,4,6,6,5,7
1018,P2_8,P2. Economies/economies-13-00057.pdf,The Effect of Financial Market Capitalisation on Economic Growth and Unemployment in South Africa,Economies,Wandile Allan Ngcobo; Sheunesu Zhou; Strinivasan S. Pillay,"Wandile Allan Ngcobo, Department of Economics, University of Zululand, KwaDlangezwa 3886, South Africa; Sheunesu Zhou, Department of Economics, University of Zululand, KwaDlangezwa 3886, South Africa; Strinivasan S. Pillay, Department of Public Administration and Economics, Durban University of Technology, Durban 4001, South Africa",8945.0,8690.0,2,2,2,3,2,4,3,7,3,2,4,3,7,3,2,4,3,7,2,2,2,4,5,6,4,2,4,5,6,4,7,5,6,4,3,2,2,2,2,4,6,5,4,2,4,6,5,5,2,4,6,5,4,3,3,3,3,3,6,5,4,7,4,6,5,4,7,4,6,6,5,7,3,3,3,4,6,5,4,7,4,6,6,5,7,4,6,6,5,7
